Tail Number,System,Sub-System,Registration Time,Closing Time,Validated?,Register Profession,Closer Profession
842,15,A,31/07/2019 17:18,08/08/2019 20:03,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
828,22,R,31/07/2019 17:19,31/07/2019 20:05,TRUE,Pilot,Class B Engine Tech
801,14,V,31/07/2019 20:09,31/07/2019 20:20,TRUE,Class B Flight Control Tech,Class B Flight Control Tech
801,22,0,31/07/2019 20:48,31/07/2019 20:56,TRUE,Class A Armament Tech,Class A Electricity Tech
806,74,5,31/07/2019 21:21,01/08/2019 13:13,TRUE,Pilot,Class B Avionics Tech
806,74,D,31/07/2019 21:21,01/08/2019 11:24,FALSE,Pilot,Class B Avionics Tech
845,74,F,31/07/2019 21:26,31/07/2019 22:39,TRUE,Pilot,Class B Avionics Tech
801,75,A,31/07/2019 22:51,05/08/2019 7:44,TRUE,Class A Armament Tech,Class A Tech
837,24,1,01/08/2019 7:58,01/08/2019 12:29,FALSE,Pilot,Class B Engine Tech
961,12,B,01/08/2019 11:02,01/08/2019 15:21,TRUE,Class A Armament Tech,Class B Avionics Tech
961,11,C,01/08/2019 11:23,01/08/2019 19:05,TRUE,Class A Tech,Class B Structurer Tech
961,44,B,01/08/2019 11:48,01/08/2019 11:49,TRUE,Class A Electricity Tech,Class A Electricity Tech
924,74,E,01/08/2019 18:52,04/08/2019 9:12,TRUE,Class A Tech,Class B Avionics Tech
832,76,A,02/08/2019 0:17,02/08/2019 0:19,TRUE,Class B Avionics Tech,Class B Avionics Tech
924,44,A,02/08/2019 11:12,04/08/2019 9:26,TRUE,Class A Electricity Tech,Class A Electricity Tech
820,13,E,04/08/2019 10:43,06/08/2019 10:38,TRUE,Class A Tech,Class A Officer
806,11,E,04/08/2019 11:52,04/12/2019 9:33,TRUE,Class A Heli Struct Sys Tech,Class B Structurer Tech
806,41,V,04/08/2019 11:55,04/12/2019 15:53,TRUE,Class A Heli Struct Sys Tech,Class A Electricity Tech
806,11,G,04/08/2019 12:10,04/12/2019 9:34,TRUE,Class A Heli Struct Sys Tech,Class B Structurer Tech
806,12,C,04/08/2019 12:18,09/12/2019 15:33,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
806,12,A,04/08/2019 12:24,12/08/2019 10:29,TRUE,Class A Heli Struct Sys Tech,Class A Tech
806,12,A,04/08/2019 12:25,30/12/2019 9:18,TRUE,Class A Heli Struct Sys Tech,Class A Officer
820,12,A,04/08/2019 14:08,06/08/2019 10:39,TRUE,Class A Electricity Tech,Class A Officer
820,12,A,04/08/2019 14:10,06/08/2019 10:40,TRUE,Class A Electricity Tech,Class A Officer
828,12,A,04/08/2019 14:31,04/08/2019 15:23,TRUE,Pilot,Class A Officer
828,12,A,04/08/2019 14:31,04/08/2019 15:25,TRUE,Pilot,Class A Officer
828,12,A,04/08/2019 14:31,04/08/2019 15:24,TRUE,Pilot,Class A Officer
815,74,1,04/08/2019 15:01,04/08/2019 15:48,TRUE,Pilot,Class A Officer
815,13,C,04/08/2019 15:01,04/08/2019 15:47,TRUE,Pilot,Class A Electricity Tech
924,14,M,04/08/2019 16:03,05/08/2019 14:39,TRUE,Pilot,Class A Heli Struct Sys Tech
812,22,F,04/08/2019 18:13,04/08/2019 20:54,FALSE,Pilot,Class A Electricity Tech
804,76,F,04/08/2019 19:11,04/08/2019 23:58,TRUE,Pilot,Class B Avionics Tech
804,74,1,04/08/2019 19:11,04/08/2019 23:47,FALSE,Pilot,Class B Avionics Tech
804,48,A,04/08/2019 19:11,05/08/2019 14:36,FALSE,Pilot,Class A Electricity Tech
815,63,A,04/08/2019 19:35,04/08/2019 19:36,FALSE,Class B Avionics Tech,Class B Avionics Tech
961,12,A,04/08/2019 19:41,12/08/2019 13:48,TRUE,Class A Airborne Mechanic,Class A Airborne Mechanic
815,74,E,04/08/2019 19:41,05/08/2019 11:17,FALSE,Pilot,Class B Avionics Tech
938,14,N,04/08/2019 20:06,05/08/2019 8:45,TRUE,Pilot,Class A Heli Struct Sys Tech
828,76,D,04/08/2019 20:46,05/08/2019 9:40,FALSE,Pilot,Class B Avionics Tech
967,24,F,04/08/2019 21:28,05/08/2019 19:12,TRUE,Pilot,Class A Heli Struct Sys Tech
967,44,B,04/08/2019 21:29,05/08/2019 19:10,TRUE,Pilot,Class A Heli Struct Sys Tech
840,16,A,04/08/2019 23:01,05/08/2019 14:14,FALSE,Pilot,Class A Heli Struct Sys Tech
840,11,E,05/08/2019 9:08,05/08/2019 20:32,TRUE,Class A Airborne Mechanic,Class A Tech
815,74,1,05/08/2019 9:35,05/08/2019 20:35,TRUE,Class A Heli Struct Sys Tech,Class B Avionics Tech
837,11,W,05/08/2019 11:05,05/08/2019 11:43,TRUE,Class A Electricity Tech,Class A Electricity Tech
815,46,F,05/08/2019 11:16,05/08/2019 11:24,TRUE,Class A Tech,Class A Tech
961,51,A,05/08/2019 12:43,05/08/2019 14:48,TRUE,Pilot,Class A Electricity Tech
812,51,A,05/08/2019 12:45,05/08/2019 14:36,TRUE,Pilot,Class A Electricity Tech
815,12,A,05/08/2019 13:50,06/08/2019 7:50,TRUE,Class A Electricity Tech,Class A Officer
815,12,A,05/08/2019 13:52,06/08/2019 7:51,TRUE,Class A Electricity Tech,Class A Officer
815,12,A,05/08/2019 13:59,06/08/2019 7:41,TRUE,Class A Electricity Tech,Class A Officer
812,76,A,05/08/2019 14:08,05/08/2019 17:11,TRUE,Class A Heli Struct Sys Tech,Class B Avionics Tech
801,12,A,05/08/2019 14:52,07/08/2019 18:06,TRUE,Class A Tech,Class A Officer
938,11,G,05/08/2019 15:18,05/08/2019 15:19,TRUE,Class A Tech,Class A Tech
828,12,A,05/08/2019 15:40,05/08/2019 15:41,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
837,12,A,05/08/2019 15:46,05/08/2019 19:04,TRUE,Class A Electricity Tech,Class A Officer
837,12,A,05/08/2019 15:48,05/08/2019 16:02,TRUE,Class A Electricity Tech,Class A Tech
837,12,A,05/08/2019 15:48,05/08/2019 16:59,TRUE,Class A Electricity Tech,Class A Electricity Tech
910,42,B,05/08/2019 15:54,05/08/2019 15:55,TRUE,Class A Electricity Tech,Class A Electricity Tech
828,12,A,05/08/2019 16:48,05/08/2019 17:08,TRUE,Class A Tech,Class A Tech
828,74,B,05/08/2019 22:37,05/08/2019 22:38,TRUE,Class B Avionics Tech,Class B Avionics Tech
834,65,A,06/08/2019 10:39,06/08/2019 15:42,TRUE,Class B Avionics Tech,Class B Avionics Tech
812,21,W,06/08/2019 11:21,06/08/2019 19:51,TRUE,Pilot,Class A Officer
842,26,H,06/08/2019 11:31,06/08/2019 15:52,TRUE,Class A Electricity Tech,Class A Electricity Tech
921,62,E,06/08/2019 14:02,06/08/2019 14:03,TRUE,Class B Avionics Tech,Class B Avionics Tech
828,75,A,06/08/2019 14:49,06/08/2019 16:19,FALSE,Pilot,Class A Armament Tech
815,41,A,06/08/2019 15:31,06/08/2019 19:30,TRUE,Pilot,Class A Electricity Tech
834,65,A,06/08/2019 15:58,07/08/2019 17:44,TRUE,Class B Avionics Tech,Class B Structurer Tech
938,76,D,06/08/2019 16:01,06/08/2019 21:11,TRUE,Pilot,Class B Avionics Tech
924,74,F,06/08/2019 16:51,06/08/2019 19:07,TRUE,Pilot,Class B Avionics Tech
842,51,A,06/08/2019 17:37,06/08/2019 17:52,TRUE,Class A Electricity Tech,Class A Electricity Tech
842,51,A,06/08/2019 17:40,09/08/2019 9:57,TRUE,Class A Electricity Tech,Class A Electricity Tech
815,90,A,06/08/2019 19:05,06/08/2019 19:16,TRUE,Class A Heli Struct Sys Tech,Class B Flight Control Tech
938,44,C,06/08/2019 19:36,06/08/2019 19:38,TRUE,Class A Electricity Tech,Class A Electricity Tech
961,13,E,07/08/2019 9:56,11/08/2019 10:48,TRUE,Class A Heli Struct Sys Tech,Class A Officer
961,13,E,07/08/2019 10:01,11/08/2019 10:49,TRUE,Class A Heli Struct Sys Tech,Class A Officer
938,13,E,07/08/2019 10:48,07/08/2019 11:13,TRUE,Class A Heli Struct Sys Tech,Class A Officer
820,62,V,07/08/2019 11:01,08/08/2019 15:22,TRUE,Class A Heli Struct Sys Tech,Class B Avionics Tech
812,22,1,07/08/2019 11:26,07/08/2019 18:00,TRUE,Pilot,Class A Officer
828,74,I,07/08/2019 11:43,07/08/2019 14:08,TRUE,Class B Avionics Tech,Class B Avionics Tech
801,41,A,07/08/2019 14:36,07/08/2019 15:50,TRUE,Pilot,Class A Tech
828,62,F,07/08/2019 16:26,07/08/2019 16:27,TRUE,Class B Avionics Tech,Class B Avionics Tech
820,62,C,07/08/2019 16:32,07/08/2019 23:13,TRUE,Class B Avionics Tech,Class B Avionics Tech
812,15,A,07/08/2019 19:20,07/08/2019 20:46,TRUE,Class A Heli Struct Sys Tech,Class A Officer
828,74,I,07/08/2019 19:41,08/08/2019 10:23,FALSE,Pilot,Class B Avionics Tech
924,46,F,07/08/2019 20:01,08/08/2019 12:08,TRUE,Pilot,Class A Airborne Mechanic
924,44,B,07/08/2019 20:01,08/08/2019 11:56,TRUE,Pilot,Class B Flight Control Tech
924,74,I,07/08/2019 20:01,08/08/2019 9:56,FALSE,Pilot,Class B Avionics Tech
938,41,A,07/08/2019 20:51,07/08/2019 23:11,TRUE,Pilot,Class A Heli Struct Sys Tech
840,62,E,07/08/2019 21:16,08/08/2019 12:19,TRUE,Pilot,Class B Avionics Tech
840,71,H,07/08/2019 21:16,08/08/2019 12:11,TRUE,Pilot,Class B Avionics Tech
840,51,A,07/08/2019 21:16,08/08/2019 12:05,TRUE,Pilot,Class A Electricity Tech
840,44,B,07/08/2019 21:16,08/08/2019 11:21,TRUE,Pilot,Class A Electricity Tech
804,74,D,07/08/2019 21:22,08/08/2019 10:41,TRUE,Pilot,Class B Avionics Tech
820,75,G,07/08/2019 23:13,07/08/2019 23:14,TRUE,Class A Armament Tech,Class A Armament Tech
828,11,E,08/08/2019 9:00,08/08/2019 10:38,TRUE,Class B Structurer Tech,Class B Structurer Tech
801,15,A,08/08/2019 9:21,08/08/2019 9:22,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
812,45,A,08/08/2019 11:23,08/08/2019 11:24,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
812,71,H,08/08/2019 12:16,08/08/2019 14:55,TRUE,Pilot,Class B Avionics Tech
812,21,A,08/08/2019 12:16,08/08/2019 16:53,TRUE,Pilot,Class A Electricity Tech
961,11,C,08/08/2019 14:41,13/08/2019 16:55,TRUE,Class A Tech,Class A Tech
828,12,A,08/08/2019 15:07,08/08/2019 16:21,TRUE,Class A Electricity Tech,Class A Officer
828,11,G,08/08/2019 15:26,08/08/2019 23:06,TRUE,Class A Tech,Class A Tech
815,74,2,08/08/2019 16:56,08/08/2019 21:27,FALSE,Pilot,Class B Avionics Tech
815,74,E,08/08/2019 16:56,09/08/2019 13:00,FALSE,Pilot,Class B Avionics Tech
815,74,D,08/08/2019 16:56,09/08/2019 14:09,TRUE,Pilot,Class B Avionics Tech
924,62,I,08/08/2019 18:46,08/08/2019 21:55,TRUE,Pilot,Class B Avionics Tech
801,11,C,08/08/2019 22:10,08/08/2019 22:17,TRUE,Class A Tech,Class A Tech
828,62,E,09/08/2019 11:51,11/08/2019 14:53,TRUE,Pilot,Class B Avionics Tech
828,74,I,09/08/2019 11:51,11/08/2019 12:12,TRUE,Pilot,Class B Avionics Tech
961,46,F,10/08/2019 11:15,10/08/2019 11:19,TRUE,Class A Armament Tech,Class A Armament Tech
832,15,A,10/08/2019 14:53,11/08/2019 9:19,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
842,44,B,11/08/2019 14:32,11/08/2019 14:33,TRUE,Class A Electricity Tech,Class A Electricity Tech
961,15,A,11/08/2019 17:33,12/08/2019 10:43,TRUE,Class B Mechanic,Class B Mechanic
967,12,F,11/08/2019 21:01,12/08/2019 9:49,TRUE,Pilot,Class A Electricity Tech
967,42,W,11/08/2019 21:01,12/08/2019 0:06,TRUE,Pilot,Class A Electricity Tech
801,11,N,12/08/2019 8:24,12/08/2019 18:26,TRUE,Class A Tech,Class A Armament Tech
801,11,J,12/08/2019 8:25,12/08/2019 18:23,TRUE,Class A Tech,Class A Armament Tech
801,15,B,12/08/2019 9:31,12/08/2019 12:06,TRUE,Class A Heli Struct Sys Tech,Class B Flight Control Tech
837,12,A,12/08/2019 11:40,14/08/2019 22:43,TRUE,Class A Tech,Class A Tech
837,12,A,12/08/2019 11:42,15/08/2019 8:26,TRUE,Class A Tech,Class A Officer
834,46,E,12/08/2019 13:00,12/08/2019 14:17,TRUE,Class A Electricity Tech,Class A Electricity Tech
924,74,I,12/08/2019 17:13,12/08/2019 21:01,TRUE,Pilot,Class B Avionics Tech
840,74,E,12/08/2019 19:06,12/08/2019 19:07,TRUE,Class B Avionics Tech,Class B Avionics Tech
828,62,E,12/08/2019 20:54,12/08/2019 20:55,TRUE,Class B Avionics Tech,Class B Avionics Tech
910,75,B,12/08/2019 20:56,12/08/2019 23:44,TRUE,Pilot,Class A Officer
938,75,B,12/08/2019 21:26,13/08/2019 10:18,TRUE,Pilot,Class A Armament Tech
938,71,H,12/08/2019 21:26,13/08/2019 10:44,TRUE,Pilot,Class B Avionics Tech
837,11,C,13/08/2019 9:50,13/08/2019 10:17,TRUE,Class B Structurer Tech,Class B Structurer Tech
842,16,A,13/08/2019 13:50,13/08/2019 13:52,TRUE,Class A Electricity Tech,Class A Electricity Tech
910,62,1,13/08/2019 14:10,13/08/2019 14:13,TRUE,Class B Avionics Tech,Class B Avionics Tech
924,12,B,13/08/2019 14:43,14/08/2019 7:40,TRUE,Class A Electricity Tech,Class A Officer
910,75,B,13/08/2019 15:04,13/08/2019 15:14,TRUE,Class A Armament Tech,Class A Armament Tech
842,45,B,13/08/2019 16:30,14/08/2019 13:59,TRUE,Class A Heli Struct Sys Tech,Class B Mechanic
967,74,N,13/08/2019 18:19,14/08/2019 0:01,TRUE,Pilot,Class B Avionics Tech
961,74,5,13/08/2019 20:35,13/08/2019 21:49,TRUE,Class A Heli Struct Sys Tech,Class B Avionics Tech
804,76,F,14/08/2019 0:26,14/08/2019 14:34,TRUE,Class B Avionics Tech,Class B Avionics Tech
961,14,R,14/08/2019 11:34,14/08/2019 15:24,TRUE,Pilot,Class A Heli Struct Sys Tech
834,26,G,14/08/2019 12:05,14/08/2019 19:11,TRUE,Pilot,Class A Electricity Tech
834,45,B,14/08/2019 12:05,14/08/2019 16:27,TRUE,Pilot,Class A Heli Struct Sys Tech
834,42,D,14/08/2019 14:46,14/08/2019 15:53,TRUE,Class A Armament Tech,Class A Electricity Tech
828,15,A,14/08/2019 15:07,15/08/2019 12:10,TRUE,Class A Tech,Class B Mechanic
924,74,P,14/08/2019 15:26,15/08/2019 11:00,TRUE,Pilot,Class B Avionics Tech
834,26,G,14/08/2019 19:15,14/08/2019 19:16,TRUE,Class A Electricity Tech,Class A Electricity Tech
924,41,A,14/08/2019 19:45,15/08/2019 13:09,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
840,44,A,14/08/2019 19:53,14/08/2019 19:56,TRUE,Class A Electricity Tech,Class A Electricity Tech
840,51,A,14/08/2019 19:56,15/08/2019 10:08,TRUE,Pilot,Class A Electricity Tech
815,74,D,14/08/2019 21:51,15/08/2019 11:15,TRUE,Pilot,Class B Avionics Tech
815,41,A,14/08/2019 21:51,15/08/2019 13:02,TRUE,Pilot,Class A Heli Struct Sys Tech
842,13,E,15/08/2019 9:46,15/08/2019 14:17,TRUE,Class A Heli Struct Sys Tech,Class A Officer
842,71,H,15/08/2019 9:46,15/08/2019 14:14,TRUE,Class A Heli Struct Sys Tech,Class A Officer
845,13,B,15/08/2019 10:27,15/08/2019 10:41,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
845,11,J,15/08/2019 11:04,15/08/2019 16:52,TRUE,Class A Armament Tech,Class A Tech
837,90,A,15/08/2019 11:30,15/08/2019 11:37,TRUE,Class B Flight Control Tech,Class B Flight Control Tech
834,15,A,15/08/2019 12:08,15/08/2019 12:10,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
832,26,H,15/08/2019 12:23,15/08/2019 12:26,TRUE,Class A Electricity Tech,Class A Electricity Tech
804,76,F,15/08/2019 13:01,15/08/2019 16:19,FALSE,Class B Avionics Tech,Class B Avionics Tech
804,76,F,15/08/2019 13:10,15/08/2019 15:33,TRUE,Class B Avionics Tech,Class B Structurer Tech
845,90,A,15/08/2019 13:28,15/08/2019 13:30,TRUE,Class B Flight Control Tech,Class B Flight Control Tech
845,11,W,15/08/2019 13:57,15/08/2019 15:34,TRUE,Class A Electricity Tech,Class A Electricity Tech
834,15,A,15/08/2019 15:51,18/08/2019 11:02,FALSE,Pilot,Class A Heli Struct Sys Tech
834,26,F,15/08/2019 15:51,18/08/2019 12:29,TRUE,Pilot,Class A Electricity Tech
834,74,E,15/08/2019 15:51,15/08/2019 22:13,TRUE,Pilot,Class B Avionics Tech
832,22,0,15/08/2019 18:11,18/08/2019 18:50,TRUE,Pilot,Class A Officer
840,75,B,15/08/2019 21:51,15/08/2019 21:53,TRUE,Class A Tech,Class A Tech
967,42,D,16/08/2019 11:12,16/08/2019 18:41,TRUE,Pilot,Class B Avionics Tech
828,74,3,16/08/2019 13:44,16/08/2019 13:45,TRUE,Class B Avionics Tech,Class B Avionics Tech
921,75,K,18/08/2019 0:16,18/08/2019 3:38,TRUE,Pilot,Class A Armament Tech
804,74,2,18/08/2019 0:21,18/08/2019 12:56,TRUE,Pilot,Class B Avionics Tech
967,21,W,18/08/2019 2:13,18/08/2019 22:50,TRUE,Pilot,Class B Engine Tech
961,45,B,18/08/2019 9:37,18/08/2019 20:48,TRUE,Class A Armament Tech,Class A Heli Struct Sys Tech
815,13,E,18/08/2019 10:50,18/08/2019 10:57,TRUE,Class A Heli Struct Sys Tech,Class A Officer
834,44,C,18/08/2019 13:30,18/08/2019 13:39,TRUE,Class A Electricity Tech,Class A Electricity Tech
815,62,E,18/08/2019 13:36,18/08/2019 13:37,TRUE,Class B Avionics Tech,Class B Avionics Tech
815,74,E,18/08/2019 13:40,18/08/2019 13:41,TRUE,Class B Avionics Tech,Class B Avionics Tech
842,11,E,18/08/2019 14:14,18/08/2019 14:22,TRUE,Class A Airborne Mechanic,Class B Structurer Tech
815,74,E,18/08/2019 14:46,19/08/2019 17:05,TRUE,Pilot,Class B Avionics Tech
832,44,A,18/08/2019 15:23,18/08/2019 15:29,TRUE,Class A Electricity Tech,Class A Electricity Tech
837,74,N,18/08/2019 15:39,18/08/2019 15:40,TRUE,Class B Avionics Tech,Class B Avionics Tech
924,90,A,18/08/2019 15:46,18/08/2019 18:08,FALSE,Pilot,Class B Flight Control Tech
820,26,B,18/08/2019 18:52,18/08/2019 19:51,TRUE,Class A Heli Struct Sys Tech,Class A Officer
820,11,E,18/08/2019 18:54,18/08/2019 19:49,TRUE,Class A Heli Struct Sys Tech,Class A Officer
820,26,C,18/08/2019 18:54,18/08/2019 21:18,TRUE,Class A Heli Struct Sys Tech,Class A Officer
967,22,R,18/08/2019 22:28,18/08/2019 22:49,TRUE,Class B Engine Tech,Class B Engine Tech
804,74,2,19/08/2019 4:26,19/08/2019 17:25,TRUE,Pilot,Class B Avionics Tech
924,12,A,19/08/2019 6:59,20/08/2019 0:44,TRUE,Class A Heli Struct Sys Tech,Class A Officer
961,11,E,19/08/2019 9:04,19/08/2019 10:55,TRUE,Class A Tech,Class A Tech
842,71,E,19/08/2019 9:24,19/08/2019 9:25,TRUE,Class B Avionics Tech,Class B Avionics Tech
828,62,I,19/08/2019 9:58,20/08/2019 11:41,TRUE,Pilot,Class B Avionics Tech
820,26,B,19/08/2019 10:17,19/08/2019 12:22,TRUE,Class A Heli Struct Sys Tech,Class B Structurer Tech
815,90,W,19/08/2019 11:25,19/08/2019 20:30,TRUE,Class A Electricity Tech,Class A Electricity Tech
961,90,A,19/08/2019 15:39,19/08/2019 15:41,TRUE,Class B Flight Control Tech,Class B Flight Control Tech
815,11,E,19/08/2019 16:34,20/08/2019 13:19,TRUE,Class A Tech,Class A Tech
828,62,E,19/08/2019 16:42,19/08/2019 16:43,TRUE,Class B Avionics Tech,Class B Avionics Tech
804,74,W,19/08/2019 17:41,19/08/2019 17:42,TRUE,Class B Avionics Tech,Class B Avionics Tech
812,74,F,19/08/2019 18:41,19/08/2019 19:19,TRUE,Pilot,Class A Officer
834,74,E,19/08/2019 19:49,20/08/2019 16:34,TRUE,Pilot,Class B Avionics Tech
840,75,F,19/08/2019 23:56,20/08/2019 11:35,TRUE,Pilot,Class A Armament Tech
840,74,N,19/08/2019 23:56,20/08/2019 15:43,FALSE,Pilot,Class B Avionics Tech
840,75,A,19/08/2019 23:56,20/08/2019 10:28,FALSE,Pilot,Class A Armament Tech
840,75,A,19/08/2019 23:56,20/08/2019 14:48,FALSE,Pilot,Class A Armament Tech
842,74,P,19/08/2019 23:59,20/08/2019 11:07,TRUE,Pilot,Class B Avionics Tech
967,11,E,20/08/2019 9:42,20/08/2019 9:43,TRUE,Class B Structurer Tech,Class B Structurer Tech
828,15,B,20/08/2019 10:00,20/08/2019 10:32,TRUE,Class B Structurer Tech,Class B Structurer Tech
812,90,A,20/08/2019 10:07,20/08/2019 11:05,FALSE,Class A Electricity Tech,Class B Flight Control Tech
828,11,N,20/08/2019 10:21,21/08/2019 13:08,TRUE,Class A Heli Struct Sys Tech,Class A Tech
924,45,A,20/08/2019 10:55,20/08/2019 15:41,TRUE,Pilot,Class A Heli Struct Sys Tech
840,75,F,20/08/2019 13:35,20/08/2019 14:57,TRUE,Class A Armament Tech,Class A Armament Tech
840,13,B,20/08/2019 14:23,20/08/2019 15:24,TRUE,Class A Electricity Tech,Class A Electricity Tech
828,75,F,20/08/2019 15:11,20/08/2019 15:30,TRUE,Class A Tech,Class A Tech
840,11,N,20/08/2019 15:14,21/08/2019 12:01,TRUE,Class A Tech,Class A Heli Struct Sys Tech
828,51,A,20/08/2019 16:10,20/08/2019 16:11,TRUE,Class A Electricity Tech,Class A Electricity Tech
828,44,B,20/08/2019 16:24,20/08/2019 16:25,TRUE,Class A Electricity Tech,Class A Electricity Tech
834,74,I,20/08/2019 16:45,20/08/2019 21:04,TRUE,Class B Avionics Tech,Class B Avionics Tech
801,45,B,20/08/2019 16:58,20/08/2019 20:32,TRUE,Pilot,Class A Tech
812,74,F,20/08/2019 17:31,20/08/2019 18:36,TRUE,Pilot,Class A Officer
910,62,C,20/08/2019 17:53,20/08/2019 22:46,FALSE,Pilot,Class B Avionics Tech
910,41,A,20/08/2019 17:54,20/08/2019 22:27,TRUE,Pilot,Class B Avionics Tech
840,26,C,20/08/2019 18:22,22/08/2019 21:46,TRUE,Class A Armament Tech,Class A Heli Struct Sys Tech
834,11,M,20/08/2019 18:25,21/08/2019 11:51,TRUE,Class A Armament Tech,Class A Officer
812,74,6,20/08/2019 19:14,20/08/2019 22:33,TRUE,Pilot,Class B Avionics Tech
837,45,A,20/08/2019 19:15,20/08/2019 22:08,TRUE,Pilot,Class A Heli Struct Sys Tech
845,74,E,20/08/2019 19:41,20/08/2019 19:42,TRUE,Class B Avionics Tech,Class B Avionics Tech
820,12,D,20/08/2019 20:01,21/08/2019 10:35,FALSE,Pilot,Class B Avionics Tech
820,12,D,20/08/2019 20:01,21/08/2019 15:34,TRUE,Pilot,Class A Heli Struct Sys Tech
961,44,B,20/08/2019 21:31,20/08/2019 22:31,TRUE,Pilot,Class A Electricity Tech
961,44,B,20/08/2019 21:31,20/08/2019 22:33,TRUE,Pilot,Class A Electricity Tech
961,44,B,20/08/2019 21:31,20/08/2019 22:32,TRUE,Pilot,Class A Electricity Tech
961,12,A,20/08/2019 21:31,21/08/2019 11:54,TRUE,Pilot,Class A Officer
961,74,A,20/08/2019 21:31,21/08/2019 14:40,TRUE,Pilot,Class B Avionics Tech
910,11,C,20/08/2019 22:43,21/08/2019 10:53,TRUE,Class B Avionics Tech,Class B Structurer Tech
815,63,A,20/08/2019 23:01,21/08/2019 11:19,FALSE,Pilot,Class B Avionics Tech
845,62,E,20/08/2019 23:21,21/08/2019 17:57,TRUE,Pilot,Class B Avionics Tech
924,46,F,21/08/2019 10:21,21/08/2019 11:49,TRUE,Pilot,Class A Armament Tech
801,75,F,21/08/2019 11:17,21/08/2019 15:20,TRUE,Class A Armament Tech,Class A Armament Tech
812,24,V,21/08/2019 11:42,21/08/2019 16:22,TRUE,Class A Electricity Tech,Class A Electricity Tech
845,75,F,21/08/2019 13:46,21/08/2019 14:58,TRUE,Class A Armament Tech,Class A Armament Tech
820,62,I,21/08/2019 16:01,21/08/2019 16:02,TRUE,Class B Avionics Tech,Class B Avionics Tech
828,62,I,22/08/2019 14:01,25/08/2019 16:12,TRUE,Pilot,Class B Avionics Tech
924,75,1,22/08/2019 19:20,22/08/2019 19:51,TRUE,Class A Armament Tech,Class A Armament Tech
820,12,R,22/08/2019 22:13,23/08/2019 17:41,TRUE,Pilot,Class B Avionics Tech
801,46,D,22/08/2019 23:24,18/09/2019 15:59,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
812,71,H,23/08/2019 1:53,23/08/2019 1:54,TRUE,Class B Avionics Tech,Class B Avionics Tech
910,74,1,23/08/2019 11:36,24/08/2019 14:56,TRUE,Pilot,Class B Avionics Tech
820,75,B,23/08/2019 16:30,23/08/2019 16:40,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
840,26,B,23/08/2019 19:14,24/08/2019 0:19,TRUE,Pilot,Class A Electricity Tech
910,74,5,24/08/2019 15:57,24/08/2019 15:59,TRUE,Class B Avionics Tech,Class B Avionics Tech
961,24,E,25/08/2019 10:25,25/08/2019 10:47,FALSE,Class A Heli Struct Sys Tech,Class B Engine Tech
840,63,A,25/08/2019 11:31,25/08/2019 14:30,TRUE,Pilot,Class B Avionics Tech
961,11,E,25/08/2019 11:53,25/08/2019 12:56,TRUE,Class A Electricity Tech,Class B Flight Control Tech
961,71,G,25/08/2019 12:10,25/08/2019 15:16,TRUE,Class A Electricity Tech,Class B Avionics Tech
961,28,A,25/08/2019 13:33,25/08/2019 15:15,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
845,74,L,25/08/2019 16:56,25/08/2019 16:57,TRUE,Class B Avionics Tech,Class B Avionics Tech
837,41,C,25/08/2019 21:30,25/08/2019 21:37,TRUE,Class A Electricity Tech,Class A Electricity Tech
842,76,F,25/08/2019 21:50,25/08/2019 21:51,TRUE,Class B Avionics Tech,Class B Avionics Tech
910,74,1,25/08/2019 22:40,26/08/2019 9:15,TRUE,Class B Avionics Tech,Class B Avionics Tech
837,75,B,26/08/2019 9:57,26/08/2019 10:50,TRUE,Class A Armament Tech,Class A Tech
837,15,A,26/08/2019 11:16,26/08/2019 12:39,TRUE,Class A Tech,Class A Heli Struct Sys Tech
801,14,R,26/08/2019 11:45,26/08/2019 15:06,TRUE,Class A Electricity Tech,Class B Structurer Tech
801,11,G,26/08/2019 13:14,27/08/2019 12:05,TRUE,Class A Heli Struct Sys Tech,Class A Tech
834,74,5,26/08/2019 14:01,30/08/2019 14:02,FALSE,Pilot,Class B Avionics Tech
834,74,R,26/08/2019 14:01,01/09/2019 13:47,FALSE,Pilot,Class B Avionics Tech
834,74,5,26/08/2019 14:01,30/08/2019 15:02,FALSE,Pilot,Class B Avionics Tech
834,74,R,26/08/2019 18:16,01/09/2019 13:49,TRUE,Class B Avionics Tech,Class B Avionics Tech
910,75,J,27/08/2019 10:18,27/08/2019 11:48,TRUE,Class A Armament Tech,Class A Armament Tech
